"","hour","day","month","year","mw"
"59797",13,27,10,2022,3947.593
"59798",14,27,10,2022,3860.184
"59799",15,27,10,2022,3828.738
"59800",16,27,10,2022,3840.668
"59801",17,27,10,2022,3895.239
"59802",18,27,10,2022,3987.001
"59803",19,27,10,2022,4144.582
"59804",20,27,10,2022,4146.748
"59805",21,27,10,2022,4069.139
"59806",22,27,10,2022,3927.021
"59807",23,27,10,2022,3791.512
"59808",0,28,10,2022,3711.982
"59809",1,28,10,2022,3694.141
"59810",2,28,10,2022,3697.721
"59811",3,28,10,2022,3759.887
"59812",4,28,10,2022,3866.345
"59813",5,28,10,2022,4065.534
"59814",6,28,10,2022,4436.56
"59815",7,28,10,2022,4670.34
"59816",8,28,10,2022,4698.633
"59817",9,28,10,2022,4542.163
"59818",10,28,10,2022,4327.475
"59819",11,28,10,2022,4173.691
"59820",12,28,10,2022,4041.919
"59821",13,28,10,2022,3924.468
"59822",14,28,10,2022,3853.973
"59823",15,28,10,2022,3806.248
"59824",16,28,10,2022,3821.768
"59825",17,28,10,2022,3835.944
"59826",18,28,10,2022,3936.24
"59827",19,28,10,2022,4013.143
"59828",20,28,10,2022,4002.146
"59829",21,28,10,2022,3943.526
"59830",22,28,10,2022,3793.849
"59831",23,28,10,2022,3668.375
"59832",0,29,10,2022,3522.149
"59833",1,29,10,2022,3477.962
"59834",2,29,10,2022,3506.673
"59835",3,29,10,2022,3508.939
"59836",4,29,10,2022,3567.691
"59837",5,29,10,2022,3661.515
"59838",6,29,10,2022,3802.575
"59839",7,29,10,2022,3957.544
"59840",8,29,10,2022,4085.204
"59841",9,29,10,2022,4101.297
"59842",10,29,10,2022,3975.907
"59843",11,29,10,2022,3834.066
"59844",12,29,10,2022,3711.215
"59845",13,29,10,2022,3608.835
"59846",14,29,10,2022,3528.576
"59847",15,29,10,2022,3510.783
"59848",16,29,10,2022,3540.527
"59849",17,29,10,2022,3582.376
"59850",18,29,10,2022,3655.258
"59851",19,29,10,2022,3716.703
"59852",20,29,10,2022,3673.788
"59853",21,29,10,2022,3611.135
"59854",22,29,10,2022,3510.49
"59855",23,29,10,2022,3391.835
"59856",0,30,10,2022,3319.985
"59857",1,30,10,2022,3279.544
"59858",2,30,10,2022,3302.867
"59859",3,30,10,2022,3306.047
"59860",4,30,10,2022,3351.944
"59861",5,30,10,2022,3421.022
"59862",6,30,10,2022,3536.159
"59863",7,30,10,2022,3674.647
"59864",8,30,10,2022,3804.539
"59865",9,30,10,2022,3807.519
"59866",10,30,10,2022,3708.575
"59867",11,30,10,2022,3607.153
"59868",12,30,10,2022,3555.641
"59869",13,30,10,2022,3519.756
"59870",14,30,10,2022,3475.021
"59871",15,30,10,2022,3480.938
"59872",16,30,10,2022,3494.454
"59873",17,30,10,2022,3567.19
"59874",18,30,10,2022,3694.067
"59875",19,30,10,2022,3802.177
"59876",20,30,10,2022,3745.663
"59877",21,30,10,2022,3638.225
"59878",22,30,10,2022,3485.879
"59879",23,30,10,2022,3351.021
"59880",0,31,10,2022,3237.517
"59881",1,31,10,2022,3178.244
"59882",2,31,10,2022,3182.105
"59883",3,31,10,2022,3194.942
"59884",4,31,10,2022,3264.267
"59885",5,31,10,2022,3459.021
"59886",6,31,10,2022,3781.294
"59887",7,31,10,2022,3992.574
"59888",8,31,10,2022,4036.39
"59889",9,31,10,2022,4071.177
"59890",10,31,10,2022,4095.452
"59891",11,31,10,2022,4093.639
"59892",12,31,10,2022,4088.091
"59893",13,31,10,2022,4128.2
"59894",14,31,10,2022,4074.796
"59895",15,31,10,2022,4032.187
"59896",16,31,10,2022,3997.98
"59897",17,31,10,2022,3962.403
"59898",18,31,10,2022,3951.271
"59899",19,31,10,2022,3968.684
"59900",20,31,10,2022,3953.016
"59901",21,31,10,2022,3856.169
"59902",22,31,10,2022,3703.639
"59903",23,31,10,2022,3503.475
"59904",0,1,11,2022,3358.75
"59905",1,1,11,2022,3272.314
"59906",2,1,11,2022,3259.157
"59907",3,1,11,2022,3233.06
"59908",4,1,11,2022,3281.369
"59909",5,1,11,2022,3479.368
"59910",6,1,11,2022,3798.16
"59911",7,1,11,2022,4009.564
"59912",8,1,11,2022,4017.88
"59913",9,1,11,2022,3971.504
"59914",10,1,11,2022,3902.681
"59915",11,1,11,2022,3878.76
"59916",12,1,11,2022,3898.72
"59917",13,1,11,2022,3903.097
"59918",14,1,11,2022,3880.555
"59919",15,1,11,2022,3875.273
"59920",16,1,11,2022,3897.514
"59921",17,1,11,2022,3922.383
"59922",18,1,11,2022,4040.91
"59923",19,1,11,2022,4115.393
"59924",20,1,11,2022,4052.222
"59925",21,1,11,2022,3904.386
"59926",22,1,11,2022,3722.046
"59927",23,1,11,2022,3532.362
"59928",0,2,11,2022,3409.992
"59929",1,2,11,2022,3345.473
"59930",2,2,11,2022,3314.066
"59931",3,2,11,2022,3340.983
"59932",4,2,11,2022,3412.527
"59933",5,2,11,2022,3607.423
"59934",6,2,11,2022,3927.869
"59935",7,2,11,2022,4146.99
"59936",8,2,11,2022,4181.943
"59937",9,2,11,2022,4157.71
"59938",10,2,11,2022,4120.873
"59939",11,2,11,2022,4076.541
"59940",12,2,11,2022,4027.788
"59941",13,2,11,2022,3968.622
"59942",14,2,11,2022,3898.257
"59943",15,2,11,2022,3880.85
"59944",16,2,11,2022,3940.924
"59945",17,2,11,2022,3978.288
"59946",18,2,11,2022,4081.064
"59947",19,2,11,2022,4156.451
"59948",20,2,11,2022,4092.106
"59949",21,2,11,2022,3970.405
"59950",22,2,11,2022,3786.121
"59951",23,2,11,2022,3602.415
"59952",0,3,11,2022,3454.774
"59953",1,3,11,2022,3372.548
"59954",2,3,11,2022,3356.994
"59955",3,3,11,2022,3368.644
"59956",4,3,11,2022,3441.197
"59957",5,3,11,2022,3628.003
"59958",6,3,11,2022,3958.005
"59959",7,3,11,2022,4185.56
"59960",8,3,11,2022,4185.429
"59961",9,3,11,2022,4121.15
"59962",10,3,11,2022,4040.24
"59963",11,3,11,2022,3921
"59964",12,3,11,2022,3889.408
"59965",13,3,11,2022,3878.096
"59966",14,3,11,2022,3861.563
"59967",15,3,11,2022,3836.973
"59968",16,3,11,2022,3844.036
"59969",17,3,11,2022,3845.62
"59970",18,3,11,2022,3930.998
"59971",19,3,11,2022,4022.824
"59972",20,3,11,2022,3954.844
"59973",21,3,11,2022,3863.284
"59974",22,3,11,2022,3687.715
"59975",23,3,11,2022,3520.152
"59976",0,4,11,2022,3381.536
"59977",1,4,11,2022,3299.617
"59978",2,4,11,2022,3289.871
"59979",3,4,11,2022,3317.143
"59980",4,4,11,2022,3374.066
"59981",5,4,11,2022,3561.674
"59982",6,4,11,2022,3864.066
"59983",7,4,11,2022,4090.256
"59984",8,4,11,2022,4084.933
"59985",9,4,11,2022,4034.064
"59986",10,4,11,2022,3956.208
"59987",11,4,11,2022,3901.999
"59988",12,4,11,2022,3889.842
"59989",13,4,11,2022,3865.775
"59990",14,4,11,2022,3835.456
"59991",15,4,11,2022,3824.627
"59992",16,4,11,2022,3860.668
"59993",17,4,11,2022,3874.734
"59994",18,4,11,2022,3905.589
"59995",19,4,11,2022,3914.948
"59996",20,4,11,2022,3842.212
"59997",21,4,11,2022,3733.648
"59998",22,4,11,2022,3588.697
"59999",23,4,11,2022,3402.921
"60000",0,5,11,2022,3265.951
"60001",1,5,11,2022,3174.265
"60002",2,5,11,2022,3111.633
"60003",3,5,11,2022,3092.385
"60004",4,5,11,2022,3115.075
"60005",5,5,11,2022,3166.527
"60006",6,5,11,2022,3276.896
"60007",7,5,11,2022,3407.737
"60008",8,5,11,2022,3534.168
"60009",9,5,11,2022,3625.734
"60010",10,5,11,2022,3659.826
"60011",11,5,11,2022,3686.224
"60012",12,5,11,2022,3710.749
"60013",13,5,11,2022,3715.662
"60014",14,5,11,2022,3728.442
"60015",15,5,11,2022,3706.955
"60016",16,5,11,2022,3763.55
"60017",17,5,11,2022,3814.982
"60018",18,5,11,2022,3867.739
"60019",19,5,11,2022,3880.419
"60020",20,5,11,2022,3801.539
"60021",21,5,11,2022,3671.466
"60022",22,5,11,2022,3522.357
"60023",23,5,11,2022,3365.791
"60024",0,6,11,2022,3205.29
"60025",1,6,11,2022,3091.819
"60026",1,6,11,2022,3028.478
"60027",2,6,11,2022,3001.361
"60028",3,6,11,2022,2962.809
"60029",4,6,11,2022,2982.926
"60030",5,6,11,2022,3044.417
"60031",6,6,11,2022,3125.12
"60032",7,6,11,2022,3254.369
"60033",8,6,11,2022,3427.659
"60034",9,6,11,2022,3534.67
"60035",10,6,11,2022,3576.784
"60036",11,6,11,2022,3606.167
"60037",12,6,11,2022,3676.157
"60038",13,6,11,2022,3736.764
"60039",14,6,11,2022,3773.483
"60040",15,6,11,2022,3779.602
"60041",16,6,11,2022,3824.613
"60042",17,6,11,2022,3942.692
"60043",18,6,11,2022,3958.504
"60044",19,6,11,2022,3895.316
"60045",20,6,11,2022,3776.18
"60046",21,6,11,2022,3618.962
"60047",22,6,11,2022,3433.397
"60048",23,6,11,2022,3260.311
"60049",0,7,11,2022,3136.269
"60050",1,7,11,2022,3063.591
"60051",2,7,11,2022,3012.724
"60052",3,7,11,2022,3009.804
"60053",4,7,11,2022,3083.264
"60054",5,7,11,2022,3247.825
"60055",6,7,11,2022,3535.68
"60056",7,7,11,2022,3708.303
"60057",8,7,11,2022,3780.528
"60058",9,7,11,2022,3847.137
"60059",10,7,11,2022,3938.153
"60060",11,7,11,2022,3991.214
"60061",12,7,11,2022,4038.132
"60062",13,7,11,2022,4131.755
"60063",14,7,11,2022,4159.283
"60064",15,7,11,2022,4152.111
"60065",16,7,11,2022,4141.167
"60066",17,7,11,2022,4173.055
"60067",18,7,11,2022,4190.057
"60068",19,7,11,2022,4064.659
"60069",20,7,11,2022,3949.543
"60070",21,7,11,2022,3790.714
"60071",22,7,11,2022,3594.1
"60072",23,7,11,2022,3414.464
"60073",0,8,11,2022,3284.462
"60074",1,8,11,2022,3165.501
"60075",2,8,11,2022,3185.688
"60076",3,8,11,2022,3210.731
"60077",4,8,11,2022,3308.472
"60078",5,8,11,2022,3506.65
"60079",6,8,11,2022,3813.272
"60080",7,8,11,2022,4023.532
"60081",8,8,11,2022,4066.557
"60082",9,8,11,2022,3971.014
"60083",10,8,11,2022,3917.663
"60084",11,8,11,2022,3854.425
"60085",12,8,11,2022,3838.623
"60086",13,8,11,2022,3829.627
"60087",14,8,11,2022,3812.993
"60088",15,8,11,2022,3824.076
"60089",16,8,11,2022,3850.491
"60090",17,8,11,2022,3979.827
"60091",18,8,11,2022,4098.102
"60092",19,8,11,2022,4101.775
"60093",20,8,11,2022,4063.144
"60094",21,8,11,2022,3966.227
"60095",22,8,11,2022,3852.643
"60096",23,8,11,2022,3717.341
"60097",0,9,11,2022,3642.639
"60098",1,9,11,2022,3603.258
"60099",2,9,11,2022,3629.943
"60100",3,9,11,2022,3698.899
"60101",4,9,11,2022,3818.444
"60102",5,9,11,2022,4067.623
"60103",6,9,11,2022,4490.033
"60104",7,9,11,2022,4658.4
"60105",8,9,11,2022,4509.761
"60106",9,9,11,2022,4253.895
"60107",10,9,11,2022,4100.808
"60108",11,9,11,2022,3976.994
"60109",12,9,11,2022,3902.461
"60110",13,9,11,2022,3852.657
"60111",14,9,11,2022,3801.085
"60112",15,9,11,2022,3796.114
"60113",16,9,11,2022,3850.873
"60114",17,9,11,2022,4116.009
"60115",18,9,11,2022,4269.272
"60116",19,9,11,2022,4272.366
"60117",20,9,11,2022,4229.091
"60118",21,9,11,2022,4136.771
"60119",22,9,11,2022,3983.74
"60120",23,9,11,2022,3835.006
"60121",0,10,11,2022,3720.142
"60122",1,10,11,2022,3670.936
"60123",2,10,11,2022,3667.345
"60124",3,10,11,2022,3659.666
"60125",4,10,11,2022,3742.082
"60126",5,10,11,2022,3987.603
"60127",6,10,11,2022,4298.512
"60128",7,10,11,2022,4418.792
"60129",8,10,11,2022,4373.306
"60130",9,10,11,2022,4258.53
"60131",10,10,11,2022,4111.145
"60132",11,10,11,2022,3998.847
"60133",12,10,11,2022,3922.032
"60134",13,10,11,2022,3916.837
"60135",14,10,11,2022,3865.709
"60136",15,10,11,2022,3829.139
"60137",16,10,11,2022,3863.856
"60138",17,10,11,2022,4036.608
"60139",18,10,11,2022,4091.009
"60140",19,10,11,2022,4040.901
"60141",20,10,11,2022,3968.882
"60142",21,10,11,2022,3837.784
"60143",22,10,11,2022,3656.925
"60144",23,10,11,2022,3473.722
"60145",0,11,11,2022,3337.831
"60146",1,11,11,2022,3233.437
"60147",2,11,11,2022,3195.847
"60148",3,11,11,2022,3202.313
"60149",4,11,11,2022,3251.273
"60150",5,11,11,2022,3356.2
"60151",6,11,11,2022,3641.579
"60152",7,11,11,2022,3819.337
"60153",8,11,11,2022,3904.933
"60154",9,11,11,2022,3981.455
"60155",10,11,11,2022,3998.921
"60156",11,11,11,2022,4014.023
"60157",12,11,11,2022,4010.275
"60158",13,11,11,2022,4007.509
"60159",14,11,11,2022,3981.286
"60160",15,11,11,2022,4000.794
"60161",16,11,11,2022,4097.934
"60162",17,11,11,2022,4165.909
"60163",18,11,11,2022,4111.555
"60164",19,11,11,2022,4015.522
"60165",20,11,11,2022,3899.68
"60166",21,11,11,2022,3786.133
"60167",22,11,11,2022,3605.522
"60168",23,11,11,2022,3421.343
"60169",0,12,11,2022,3267.787
"60170",1,12,11,2022,3156.847
"60171",2,12,11,2022,3110.368
"60172",3,12,11,2022,3099.735
"60173",4,12,11,2022,3098.523
"60174",5,12,11,2022,3162.519
"60175",6,12,11,2022,3277.801
"60176",7,12,11,2022,3396.791
"60177",8,12,11,2022,3535.516
"60178",9,12,11,2022,3645.266
"60179",10,12,11,2022,3705.07
"60180",11,12,11,2022,3741.671
"60181",12,12,11,2022,3787.068
"60182",13,12,11,2022,3812.002
"60183",14,12,11,2022,3814.327
"60184",15,12,11,2022,3865.13
"60185",16,12,11,2022,3963.083
"60186",17,12,11,2022,4108.683
"60187",18,12,11,2022,4136.169
"60188",19,12,11,2022,4110.173
"60189",20,12,11,2022,4075.941
"60190",21,12,11,2022,4030.749
"60191",22,12,11,2022,3919.591
"60192",23,12,11,2022,3859.065
"60193",0,13,11,2022,3790.884
"60194",1,13,11,2022,3790.393
"60195",2,13,11,2022,3819.26
"60196",3,13,11,2022,3861.373
"60197",4,13,11,2022,3942.988
"60198",5,13,11,2022,4038.494
"60199",6,13,11,2022,4218.43
"60200",7,13,11,2022,4408.07
"60201",8,13,11,2022,4551.917
"60202",9,13,11,2022,4620.124
"60203",10,13,11,2022,4580.176
"60204",11,13,11,2022,4505.921
"60205",12,13,11,2022,4476.921
"60206",13,13,11,2022,4443.382
"60207",14,13,11,2022,4431.071
"60208",15,13,11,2022,4451.769
"60209",16,13,11,2022,4587.362
"60210",17,13,11,2022,4845.714
"60211",18,13,11,2022,4934.177
"60212",19,13,11,2022,4912.84
"60213",20,13,11,2022,4867.702
"60214",21,13,11,2022,4769.563
"60215",22,13,11,2022,4650.551
"60216",23,13,11,2022,4560.666
"60217",0,14,11,2022,4515.909
"60218",1,14,11,2022,4563.318
"60219",2,14,11,2022,4646.184
"60220",3,14,11,2022,4726.597
"60221",4,14,11,2022,4899.068
"60222",5,14,11,2022,5221.577
"60223",6,14,11,2022,5644.757
"60224",7,14,11,2022,5797.771
"60225",8,14,11,2022,5632.751
"60226",9,14,11,2022,5309.181
"60227",10,14,11,2022,4984.83
"60228",11,14,11,2022,4768.475
"60229",12,14,11,2022,4569.918
"60230",13,14,11,2022,4413.567
"60231",14,14,11,2022,4300.662
"60232",15,14,11,2022,4279.58
"60233",16,14,11,2022,4448.1
"60234",17,14,11,2022,4787.971
"60235",18,14,11,2022,5003.985
"60236",19,14,11,2022,5110.61
"60237",20,14,11,2022,5127.625
"60238",21,14,11,2022,5046.867
"60239",22,14,11,2022,4900.09
"60240",23,14,11,2022,4796.226
"60241",0,15,11,2022,4735.8
"60242",1,15,11,2022,4698.476
"60243",2,15,11,2022,4664.882
"60244",3,15,11,2022,4636.584
"60245",4,15,11,2022,4673.054
"60246",5,15,11,2022,4827.634
"60247",6,15,11,2022,5108.586
"60248",7,15,11,2022,5247.041
"60249",8,15,11,2022,5287.918
"60250",9,15,11,2022,5290.61
"60251",10,15,11,2022,5294.208
"60252",11,15,11,2022,5245.294
"60253",12,15,11,2022,5231.878
"60254",13,15,11,2022,5202.677
"60255",14,15,11,2022,5192.564
"60256",15,15,11,2022,5160.837
"60257",16,15,11,2022,5175.691
"60258",17,15,11,2022,5296.838
"60259",18,15,11,2022,5268.799
"60260",19,15,11,2022,5163.478
"60261",20,15,11,2022,5034.404
"60262",21,15,11,2022,4830.252
"60263",22,15,11,2022,4613.075
"60264",23,15,11,2022,4423.384
"60265",0,16,11,2022,4305.55
"60266",1,16,11,2022,4244.028
"60267",2,16,11,2022,4237.902
"60268",3,16,11,2022,4269.022
"60269",4,16,11,2022,4380.006
"60270",5,16,11,2022,4593.505
"60271",6,16,11,2022,4954.173
"60272",7,16,11,2022,5111.179
"60273",8,16,11,2022,5075.961
"60274",9,16,11,2022,4977.371
"60275",10,16,11,2022,4927.477
"60276",11,16,11,2022,4878.419
"60277",12,16,11,2022,4826.698
"60278",13,16,11,2022,4761.027
"60279",14,16,11,2022,4737.268
"60280",15,16,11,2022,4748.176
"60281",16,16,11,2022,4917.26
"60282",17,16,11,2022,5159.294
"60283",18,16,11,2022,5226.931
"60284",19,16,11,2022,5236.999
"60285",20,16,11,2022,5226.612
"60286",21,16,11,2022,5090.344
"60287",22,16,11,2022,4904.294
"60288",23,16,11,2022,4736.373
"60289",0,17,11,2022,4623.424
"60290",1,17,11,2022,4600.134
"60291",2,17,11,2022,4626.822
"60292",3,17,11,2022,4708.045
"60293",4,17,11,2022,4882.799
"60294",5,17,11,2022,5120.309
"60295",6,17,11,2022,5478.584
"60296",7,17,11,2022,5655.876
"60297",8,17,11,2022,5595.701
"60298",9,17,11,2022,5442.921
"60299",10,17,11,2022,5255.514
"60300",11,17,11,2022,5127.103
"60301",12,17,11,2022,5010.395
"60302",13,17,11,2022,4923.469
"60303",14,17,11,2022,4856.908
"60304",15,17,11,2022,4837.604
"60305",16,17,11,2022,5005.496
"60306",17,17,11,2022,5312.654
"60307",18,17,11,2022,5486.107
"60308",19,17,11,2022,5524.453
"60309",20,17,11,2022,5593.448
"60310",21,17,11,2022,5550.25
"60311",22,17,11,2022,5425.623
"60312",23,17,11,2022,5315.002
"60313",0,18,11,2022,5263.696
"60314",1,18,11,2022,5269.115
"60315",2,18,11,2022,5299.395
"60316",3,18,11,2022,5342.415
"60317",4,18,11,2022,5450.775
"60318",5,18,11,2022,5658.766
"60319",6,18,11,2022,5985.8
"60320",7,18,11,2022,6109.563
"60321",8,18,11,2022,5898.757
"60322",9,18,11,2022,5580.476
"60323",10,18,11,2022,5328.336
"60324",11,18,11,2022,5144.046
"60325",12,18,11,2022,5028.735
"60326",13,18,11,2022,4966.779
"60327",14,18,11,2022,4958.373
"60328",15,18,11,2022,4935.858
"60329",16,18,11,2022,5034.449
"60330",17,18,11,2022,5228.71
"60331",18,18,11,2022,5343.756
"60332",19,18,11,2022,5348.093
"60333",20,18,11,2022,5335.86
"60334",21,18,11,2022,5293.414
"60335",22,18,11,2022,5194.45
"60336",23,18,11,2022,5058.528
"60337",0,19,11,2022,4954.863
"60338",1,19,11,2022,4952.303
"60339",2,19,11,2022,5002.738
"60340",3,19,11,2022,5082.326
"60341",4,19,11,2022,5176.74
"60342",5,19,11,2022,5345.528
"60343",6,19,11,2022,5523.796
"60344",7,19,11,2022,5674.488
"60345",8,19,11,2022,5582.226
"60346",9,19,11,2022,5310.151
"60347",10,19,11,2022,5060.187
"60348",11,19,11,2022,4821.224
"60349",12,19,11,2022,4630.54
"60350",13,19,11,2022,4467.216
"60351",14,19,11,2022,4346.706
"60352",15,19,11,2022,4359.78
"60353",16,19,11,2022,4557.535
"60354",17,19,11,2022,4860.17
"60355",18,19,11,2022,4990.911
"60356",19,19,11,2022,5033.694
"60357",20,19,11,2022,5029.61
"60358",21,19,11,2022,4967.043
"60359",22,19,11,2022,4896.347
"60360",23,19,11,2022,4798.462
"60361",0,20,11,2022,4746.565
"60362",1,20,11,2022,4734.533
"60363",2,20,11,2022,4763.697
"60364",3,20,11,2022,4837.786
"60365",4,20,11,2022,4936.508
"60366",5,20,11,2022,5078.124
"60367",6,20,11,2022,5268.928
"60368",7,20,11,2022,5445.177
"60369",8,20,11,2022,5471.429
"60370",9,20,11,2022,5268.631
"60371",10,20,11,2022,5018.414
"60372",11,20,11,2022,4786.431
"60373",12,20,11,2022,4660.428
"60374",13,20,11,2022,4513.497
"60375",14,20,11,2022,4418.935
"60376",15,20,11,2022,4463.901
"60377",16,20,11,2022,4688.137
"60378",17,20,11,2022,5065.498
"60379",18,20,11,2022,5286.428
"60380",19,20,11,2022,5386.441
"60381",20,20,11,2022,5411.99
"60382",21,20,11,2022,5386.358
"60383",22,20,11,2022,5319.022
"60384",23,20,11,2022,5262.197
"60385",0,21,11,2022,5262.626
"60386",1,21,11,2022,5318.193
"60387",2,21,11,2022,5407.644
"60388",3,21,11,2022,5500.3
"60389",4,21,11,2022,5661.798
"60390",5,21,11,2022,5921.137
"60391",6,21,11,2022,6264.707
"60392",7,21,11,2022,6421.78
"60393",8,21,11,2022,6119.71
"60394",9,21,11,2022,5637.346
"60395",10,21,11,2022,5245.983
"60396",11,21,11,2022,4909.937
"60397",12,21,11,2022,4644.835
"60398",13,21,11,2022,4489.678
"60399",14,21,11,2022,4357.983
"60400",15,21,11,2022,4333.521
"60401",16,21,11,2022,4479.08
"60402",17,21,11,2022,4797.157
"60403",18,21,11,2022,5012.741
"60404",19,21,11,2022,5114.535
"60405",20,21,11,2022,5179.845
"60406",21,21,11,2022,5163.165
"60407",22,21,11,2022,5064.638
"60408",23,21,11,2022,4996.687
"60409",0,22,11,2022,4979
"60410",1,22,11,2022,5039.639
"60411",2,22,11,2022,5108.764
"60412",3,22,11,2022,5197.476
"60413",4,22,11,2022,5328.427
"60414",5,22,11,2022,5576.876
"60415",6,22,11,2022,5944.872
"60416",7,22,11,2022,6099.458
"60417",8,22,11,2022,5878.351
"60418",9,22,11,2022,5391.78
"60419",10,22,11,2022,4931.224
"60420",11,22,11,2022,4569.078
"60421",12,22,11,2022,4329.68
"60422",13,22,11,2022,4201.395
"60423",14,22,11,2022,4085.599
"60424",15,22,11,2022,4046.816
"60425",16,22,11,2022,4145.03
"60426",17,22,11,2022,4426.594
"60427",18,22,11,2022,4613.401
"60428",19,22,11,2022,4683.797
"60429",20,22,11,2022,4744.077
"60430",21,22,11,2022,4734.055
"60431",22,22,11,2022,4668.117
"60432",23,22,11,2022,4599.345
"60433",0,23,11,2022,4616.835
"60434",1,23,11,2022,4642.786
"60435",2,23,11,2022,4699.143
"60436",3,23,11,2022,4785.2
"60437",4,23,11,2022,4929.8
"60438",5,23,11,2022,5144.761
"60439",6,23,11,2022,5409.798
"60440",7,23,11,2022,5570.44
"60441",8,23,11,2022,5455.284
"60442",9,23,11,2022,5088.925
"60443",10,23,11,2022,4705.553
"60444",11,23,11,2022,4391.52
"60445",12,23,11,2022,4152.777
"60446",13,23,11,2022,4007.88
"60447",14,23,11,2022,3895.948
"60448",15,23,11,2022,3870.037
"60449",16,23,11,2022,3942.912
"60450",17,23,11,2022,4185.791
"60451",18,23,11,2022,4339.486
"60452",19,23,11,2022,4414.778
"60453",20,23,11,2022,4455.372
"60454",21,23,11,2022,4457.192
"60455",22,23,11,2022,4364.729
"60456",23,23,11,2022,4273.313
"60457",0,24,11,2022,4218.846
"60458",1,24,11,2022,4219.838
"60459",2,24,11,2022,4230.73
"60460",3,24,11,2022,4294.491
"60461",4,24,11,2022,4360.356
"60462",5,24,11,2022,4498.233
"60463",6,24,11,2022,4679.381
"60464",7,24,11,2022,4851.557
"60465",8,24,11,2022,4862.758
"60466",9,24,11,2022,4645.076
"60467",10,24,11,2022,4388.579
"60468",11,24,11,2022,4159.103
"60469",12,24,11,2022,3911.773
"60470",13,24,11,2022,3689.326
